0.021991     	b'wall'	-3.817106	0.000000
0.011763     	b'build'	-4.442837	0.693147
0.009647     	b'crime'	-4.641057	1.098612
0.009598     	b'government'	-4.646198	1.386294
0.009314     	b'fall'	-4.676286	1.609438
0.007718     	b'president'	-4.864200	1.791759
0.005455     	b'congress'	-5.211306	1.945910
0.005108     	b'shutdown'	-5.276903	2.079442
0.005009     	b'democrats'	-5.296464	2.197225
0.004675     	b'donald'	-5.365457	2.302585
0.004626     	b'pelosi'	-5.376095	2.397895
0.004032     	b'border'	-5.513453	2.484907
0.003735     	b'house'	-5.589924	2.564949
0.003612     	b'campaign'	-5.623597	2.639057
0.003389     	b'says'	-5.687223	2.708050
0.003253     	b'russian'	-5.728197	2.772589
0.002919     	b'stone'	-5.836519	2.833213
0.002907     	b'democrat'	-5.840765	2.890372
0.002894     	b'clinton'	-5.845030	2.944439
0.002647     	b'hillary'	-5.934375	2.995732
0.002498     	b'support'	-5.992083	3.044522
0.002338     	b'republican'	-6.058604	3.091042
0.002325     	b'during'	-6.063909	3.135494
0.002177     	b'national'	-6.129867	3.178054
0.002127     	b'party'	-6.152856	3.218876
0.002127     	b'won'	-6.152856	3.258097
0.002127     	b'mueller'	-6.152856	3.295837
0.002066     	b'workers'	-6.182357	3.332205
0.002016     	b'nancy'	-6.206601	3.367296
0.002004     	b'putin'	-6.212755	3.401197
0.001979     	b'paid'	-6.225177	3.433987
0.001979     	b'news'	-6.225177	3.465736
0.001929     	b'senate'	-6.250495	3.496508
0.001917     	b'american'	-6.256926	3.526361
0.001855     	b'million'	-6.289716	3.555348
0.001831     	b'voted'	-6.303139	3.583519
0.001781     	b'russia'	-6.330538	3.610918
0.001769     	b'wanted'	-6.337506	3.637586
0.001756     	b'against'	-6.344524	3.663562
0.001744     	b'big'	-6.351591	3.688879
0.001744     	b'without'	-6.351591	3.713572
0.001682     	b'illegal'	-6.387696	3.737670
0.001657     	b'roger'	-6.402511	3.761200
0.001620     	b'america'	-6.425154	3.784190
0.001620     	b'lie'	-6.425154	3.806662
0.001620     	b'deal'	-6.425154	3.828641
0.001583     	b'ask'	-6.448321	3.850148
0.001583     	b'th'	-6.448321	3.871201
0.001571     	b'mexican'	-6.456164	3.891820
0.001558     	b'reason'	-6.464069	3.912023
0.001558     	b'two'	-6.464069	3.931826
0.001546     	b'state'	-6.472037	3.951244
0.001521     	b'indictments'	-6.488167	3.970292
0.001521     	b'2020'	-6.488167	3.988984
0.001509     	b'white'	-6.496330	4.007333
0.001472     	b'country'	-6.521227	4.025352
0.001472     	b'election'	-6.521227	4.043051
0.001447     	b'shut'	-6.538177	4.060443
0.001435     	b'doesn'	-6.546761	4.077537
0.001422     	b'fbi'	-6.555419	4.094345
0.001410     	b'nothing'	-6.564152	4.110874
0.001385     	b'emergency'	-6.581852	4.127134
0.001385     	b'yes'	-6.581852	4.143135
0.001373     	b'questions'	-6.590821	4.158883
0.001361     	b'govt'	-6.599870	4.174387
0.001361     	b'2016'	-6.599870	4.189655
0.001336     	b'fact'	-6.618220	4.204693
0.001311     	b'c'	-6.636912	4.219508
0.001299     	b'anyone'	-6.646391	4.234107
0.001299     	b'immigrants'	-6.646391	4.248495
0.001299     	b'el'	-6.646391	4.262680
0.001286     	b'efforts'	-6.655960	4.276666
0.001286     	b'000'	-6.655960	4.290459
0.001274     	b'former'	-6.665622	4.304065
0.001274     	b'add'	-6.665622	4.317488
0.001262     	b'money'	-6.675378	4.330733
0.001262     	b'making'	-6.675378	4.343805
0.001237     	b'bill'	-6.695181	4.356709
0.001237     	b'history'	-6.695181	4.369448
0.001237     	b'americans'	-6.695181	4.382027
0.001224     	b'f'	-6.705231	4.394449
0.001224     	b'open'	-6.705231	4.406719
0.001212     	b'days'	-6.715383	4.418841
0.001200     	b'e'	-6.725640	4.430817
0.001187     	b'lying'	-6.736003	4.442651
0.001187     	b'fake'	-6.736003	4.454347
0.001187     	b'democratic'	-6.736003	4.465908
