0.025245     	b'food'	-3.679121	0.000000
0.021071     	b'eat'	-3.859869	0.693147
0.014895     	b'eating'	-4.206709	1.098612
0.008177     	b'breakfast'	-4.806489	1.386294
0.008044     	b'dinner'	-4.822829	1.609438
0.007143     	b'taste'	-4.941642	1.791759
0.004466     	b'cook'	-5.411275	1.945910
0.004214     	b'lunch'	-5.469307	2.079442
0.003234     	b'wanna'	-5.734190	2.197225
0.002955     	b'delicious'	-5.824186	2.302585
0.002902     	b'water'	-5.842286	2.397895
0.002690     	b'meal'	-5.918152	2.484907
0.002650     	b'morning'	-5.933041	2.564949
0.002571     	b'chicken'	-5.963500	2.639057
0.002478     	b'while'	-6.000249	2.708050
0.002346     	b'et'	-6.055208	2.772589
0.002306     	b'jk'	-6.072303	2.833213
0.002293     	b'seen'	-6.078066	2.890372
0.002160     	b'home'	-6.137608	2.944439
0.001975     	b'cars'	-6.227412	2.995732
0.001895     	b'ass'	-6.268513	3.044522
0.001895     	b'better'	-6.268513	3.091042
0.001895     	b'later'	-6.268513	3.135494
0.001869     	b'hours'	-6.282598	3.178054
0.001855     	b'que'	-6.289716	3.218876
0.001829     	b'dates'	-6.304104	3.258097
0.001802     	b'leaving'	-6.318703	3.295837
0.001789     	b'met'	-6.326083	3.332205
0.001776     	b'anyone'	-6.333518	3.367296
0.001776     	b'ok'	-6.333518	3.401197
0.001776     	b'yummy'	-6.333518	3.433987
0.001763     	b'concert'	-6.341009	3.465736
0.001736     	b'talked'	-6.356161	3.496508
0.001710     	b'different'	-6.371546	3.526361
0.001710     	b'days'	-6.371546	3.555348
0.001683     	b'separate'	-6.387171	3.583519
0.001643     	b'fried'	-6.411076	3.610918
0.001630     	b'side'	-6.419174	3.637586
0.001617     	b'des'	-6.427337	3.663562
0.001577     	b'living'	-6.452235	3.688879
0.001550     	b'en'	-6.469184	3.713572
0.001537     	b'little'	-6.477768	3.737670
0.001537     	b'la'	-6.477768	3.761200
0.001537     	b'free'	-6.477768	3.784190
0.001511     	b'money'	-6.495160	3.806662
0.001511     	b'yes'	-6.495160	3.828641
0.001497     	b'own'	-6.503970	3.850148
0.001497     	b'hot'	-6.503970	3.871201
0.001431     	b'c'	-6.549227	3.891820
0.001418     	b'hair'	-6.558529	3.912023
0.001365     	b'together'	-6.596629	3.931826
0.001365     	b'b'	-6.596629	3.951244
0.001365     	b'eats'	-6.596629	3.970292
0.001325     	b'music'	-6.626188	3.988984
0.001325     	b'le'	-6.626188	4.007333
0.001325     	b'which'	-6.626188	4.025352
0.001312     	b'everyday'	-6.636238	4.043051
0.001299     	b'night'	-6.646391	4.060443
0.001299     	b'friends'	-6.646391	4.077537
0.001272     	b'meat'	-6.667010	4.094345
0.001272     	b'sunday'	-6.667010	4.110874
0.001272     	b'border'	-6.667010	4.127134
0.001272     	b'elephants'	-6.667010	4.143135
0.001259     	b'pussy'	-6.677481	4.158883
0.001232     	b'sound'	-6.698759	4.174387
0.001232     	b'hard'	-6.698759	4.189655
0.001232     	b'dress'	-6.698759	4.204693
0.001232     	b'proof'	-6.698759	4.219508
0.001219     	b'doing'	-6.709569	4.234107
0.001193     	b'done'	-6.731548	4.248495
0.001193     	b'note'	-6.731548	4.262680
0.001193     	b'getting'	-6.731548	4.276666
0.001193     	b'found'	-6.731548	4.290459
0.001179     	b'those'	-6.742722	4.304065
0.001166     	b'glow'	-6.754021	4.317488
0.001166     	b'element'	-6.754021	4.330733
0.001166     	b'les'	-6.754021	4.343805
0.001153     	b'ordering'	-6.765450	4.356709
0.001153     	b'cake'	-6.765450	4.369448
0.001140     	b'poor'	-6.777011	4.382027
0.001126     	b'gotta'	-6.788707	4.394449
0.001126     	b'team'	-6.788707	4.406719
0.001126     	b'something'	-6.788707	4.418841
0.001113     	b'flesh'	-6.800541	4.430817
0.001113     	b'cause'	-6.800541	4.442651
0.001100     	b'asap'	-6.812517	4.454347
0.001100     	b'gonna'	-6.812517	4.465908
0.001100     	b'font'	-6.812517	4.477337
0.001100     	b'husband'	-6.812517	4.488636
0.001073     	b'rocky'	-6.836909	4.499810
0.001073     	b'im'	-6.836909	4.510860
0.001073     	b'pizza'	-6.836909	4.521789
0.001060     	b'actually'	-6.849331	4.532599
0.001060     	b'rice'	-6.849331	4.543295
0.001060     	b'thought'	-6.849331	4.553877
0.001047     	b'fat'	-6.861910	4.564348
0.001047     	b'without'	-6.861910	4.574711
0.001047     	b'doesn'	-6.861910	4.584967
0.001047     	b'vous'	-6.861910	4.595120
0.001047     	b'nothing'	-6.861910	4.605170
0.001020     	b'makes'	-6.887553	4.615121
0.001020     	b'drink'	-6.887553	4.624973
0.001007     	b'hungry'	-6.900625	4.634729
0.000994     	b'big'	-6.913870	4.644391
0.000994     	b'spicy'	-6.913870	4.653960
0.000994     	b'whole'	-6.913870	4.663439
0.000994     	b'buy'	-6.913870	4.672829
0.000994     	b'away'	-6.913870	4.682131
0.000981     	b'animals'	-6.927293	4.691348
0.000981     	b'since'	-6.927293	4.700480
0.000981     	b'cuisine'	-6.927293	4.709530
0.000967     	b'cute'	-6.940899	4.718499
0.000967     	b'bitch'	-6.940899	4.727388
0.000954     	b'its'	-6.954692	4.736198
0.000941     	b'l'	-6.968678	4.744932
0.000941     	b'making'	-6.968678	4.753590
0.000928     	b'un'	-6.982863	4.762174
0.000914     	b'je'	-6.997251	4.770685
0.000914     	b'ce'	-6.997251	4.779123
0.000914     	b'mean'	-6.997251	4.787492
0.000914     	b'talking'	-6.997251	4.795791
0.000901     	b'jungkook'	-7.011850	4.804021
0.000901     	b'qui'	-7.011850	4.812184
0.000901     	b'spend'	-7.011850	4.820282
0.000901     	b'yum'	-7.011850	4.828314
0.000888     	b'psy'	-7.026665	4.836282
0.000888     	b'may'	-7.026665	4.844187
0.000888     	b'o'	-7.026665	4.852030
0.000888     	b'happy'	-7.026665	4.859812
0.000888     	b'ordered'	-7.026665	4.867534
0.000875     	b'cooking'	-7.041703	4.875197
0.000875     	b'won'	-7.041703	4.882802
0.000861     	b'signing'	-7.056971	4.890349
0.000861     	b'hyuna'	-7.056971	4.897840
0.000861     	b'bank'	-7.056971	4.905275
0.000861     	b'fast'	-7.056971	4.912655
0.000861     	b'tasty'	-7.056971	4.919981
0.000848     	b'hyojong'	-7.072475	4.927254
0.000848     	b'yass'	-7.072475	4.934474
0.000848     	b'gods'	-7.072475	4.941642
0.000848     	b'put'	-7.072475	4.948760
0.000848     	b'oh'	-7.072475	4.955827
0.000848     	b'dog'	-7.072475	4.962845
0.000848     	b'n'	-7.072475	4.969813
0.000848     	b'left'	-7.072475	4.976734
0.000835     	b'jessi'	-7.088223	4.983607
0.000835     	b'legend'	-7.088223	4.990433
0.000835     	b'pnation'	-7.088223	4.997212
0.000835     	b'young'	-7.088223	5.003946
0.000835     	b'ate'	-7.088223	5.010635
0.000835     	b'tout'	-7.088223	5.017280
0.000835     	b'depuis'	-7.088223	5.023881
0.000835     	b'full'	-7.088223	5.030438
0.000822     	b'chocolate'	-7.104224	5.036953
0.000822     	b'amazing'	-7.104224	5.043425
0.000808     	b'two'	-7.120484	5.049856
0.000808     	b'watching'	-7.120484	5.056246
0.000808     	b'farm'	-7.120484	5.062595
0.000808     	b'zero'	-7.120484	5.068904
0.000808     	b'offer'	-7.120484	5.075174
0.000808     	b'having'	-7.120484	5.081404
0.000795     	b'kitchen'	-7.137013	5.087596
0.000795     	b'pour'	-7.137013	5.093750
0.000795     	b'bacteria'	-7.137013	5.099866
0.000795     	b'act'	-7.137013	5.105945
0.000795     	b'date'	-7.137013	5.111988
0.000795     	b'190127'	-7.137013	5.117994
0.000782     	b'laughing'	-7.153821	5.123964
0.000782     	b'dont'	-7.153821	5.129899
0.000769     	b'lot'	-7.170915	5.135798
0.000769     	b'pourriez'	-7.170915	5.141664
0.000769     	b'arr\xc3\xaater'	-7.170915	5.147494
0.000769     	b'reprendre'	-7.170915	5.153292
0.000769     	b'classes'	-7.170915	5.159055
0.000769     	b'moyennes'	-7.170915	5.164786
0.000769     	b'basses'	-7.170915	5.170484
0.000769     	b'd\xc3\xa9cennies'	-7.170915	5.176150
0.000769     	b'leur'	-7.170915	5.181784
0.000769     	b'h'	-7.170915	5.187386
0.000769     	b'group'	-7.170915	5.192957
0.000769     	b'slaughter'	-7.170915	5.198497
0.000769     	b'bring'	-7.170915	5.204007
0.000769     	b'room'	-7.170915	5.209486
0.000755     	b'bit'	-7.188307	5.214936
0.000755     	b'vegan'	-7.188307	5.220356
0.000755     	b'anything'	-7.188307	5.225747
0.000755     	b'read'	-7.188307	5.231109
0.000755     	b'route'	-7.188307	5.236442
0.000755     	b'family'	-7.188307	5.241747
0.000742     	b'tonight'	-7.206006	5.247024
0.000742     	b'baby'	-7.206006	5.252273
0.000742     	b'j'	-7.206006	5.257495
0.000742     	b'account'	-7.206006	5.262690
0.000742     	b'myself'	-7.206006	5.267858
0.000729     	b'brunch'	-7.224025	5.273000
0.000729     	b'f'	-7.224025	5.278115
0.000716     	b'almost'	-7.242374	5.283204
