0.040085     	b'speech'	-3.216759	0.000000
0.038861     	b'language'	-3.247757	0.693147
0.018049     	b'speak'	-4.014638	1.098612
0.013357     	b'teach'	-4.315686	1.386294
0.013307     	b'native'	-4.319470	1.609438
0.013029     	b'parents'	-4.340544	1.791759
0.012891     	b'cry'	-4.351250	1.945910
0.012777     	b'gather'	-4.360095	2.079442
0.008489     	b'hold'	-4.769021	2.197225
0.008438     	b'weekly'	-4.774982	2.302585
0.008438     	b'niggas'	-4.774982	2.397895
0.008426     	b'shots'	-4.776478	2.484907
0.008413     	b'13'	-4.777976	2.564949
0.008388     	b'trynna'	-4.780979	2.639057
0.007467     	b'hate'	-4.897260	2.708050
0.004263     	b'started'	-5.457721	2.772589
0.003910     	b'start'	-5.544194	2.833213
0.003683     	b'gas'	-5.604013	2.890372
0.003683     	b'chambers'	-5.604013	2.944439
0.003595     	b'english'	-5.628277	2.995732
0.003506     	b'vs'	-5.653145	3.044522
0.003179     	b'intolerance'	-5.751337	3.091042
0.003128     	b'stopped'	-5.767338	3.135494
0.002977     	b'calling'	-5.816935	3.178054
0.002964     	b'free'	-5.821181	3.218876
0.002914     	b'nothing'	-5.838349	3.258097
0.002851     	b'ending'	-5.860231	3.295837
0.002838     	b'better'	-5.864666	3.332205
0.002661     	b'actual'	-5.928908	3.367296
0.002624     	b'ted'	-5.943228	3.401197
0.002598     	b'freedom'	-5.952890	3.433987
0.002573     	b'cruz'	-5.962646	3.465736
0.002560     	b'bs'	-5.967560	3.496508
0.002460     	b'ideals'	-6.007767	3.526361
0.002422     	b'morals'	-6.023271	3.555348
0.002258     	b'while'	-6.093381	3.583519
0.002031     	b'check'	-6.199362	3.610918
0.001993     	b'co'	-6.218171	3.637586
0.001917     	b'shutdown'	-6.256886	3.663562
0.001905     	b'own'	-6.263487	3.688879
0.001690     	b'learning'	-6.382927	3.713572
0.001678     	b'languages'	-6.390417	3.737670
0.001678     	b'government'	-6.390417	3.761200
0.001627     	b'fun'	-6.420954	3.784190
0.001614     	b'must'	-6.428736	3.806662
0.001614     	b'words'	-6.428736	3.828641
0.001602     	b'tweet'	-6.436579	3.850148
0.001551     	b'save'	-6.468582	3.871201
0.001514     	b'second'	-6.493275	3.891820
0.001501     	b'via'	-6.501643	3.912023
0.001501     	b'p'	-6.501643	3.931826
0.001488     	b'act'	-6.510082	3.951244
0.001463     	b'money'	-6.527176	3.970292
0.001451     	b'forget'	-6.535834	3.988984
0.001451     	b'education'	-6.535834	4.007333
0.001438     	b'front'	-6.544568	4.025352
0.001413     	b'fact'	-6.562268	4.043051
0.001375     	b'against'	-6.589419	4.060443
0.001375     	b'counter'	-6.589419	4.077537
0.001362     	b'believe'	-6.598635	4.094345
0.001350     	b'use'	-6.607938	4.110874
0.001350     	b'foreign'	-6.607938	4.127134
0.001350     	b'keep'	-6.607938	4.143135
0.001324     	b'spanish'	-6.626806	4.158883
0.001324     	b'which'	-6.626806	4.174387
0.001312     	b'seen'	-6.636375	4.189655
0.001299     	b'wrote'	-6.646037	4.204693
0.001274     	b'reality'	-6.665646	4.219508
0.001249     	b'read'	-6.685647	4.234107
0.001223     	b'president'	-6.706055	4.248495
0.001223     	b'state'	-6.706055	4.262680
0.001223     	b'means'	-6.706055	4.276666
0.001198     	b'happen'	-6.726890	4.290459
0.001198     	b'michael'	-6.726890	4.304065
0.001198     	b'doesn'	-6.726890	4.317488
0.001198     	b'eyes'	-6.726890	4.330733
0.001186     	b'c'	-6.737472	4.343805
0.001186     	b'smarter'	-6.737472	4.356709
0.001173     	b'brokenly'	-6.748167	4.369448
0.001173     	b'changing'	-6.748167	4.382027
0.001160     	b'october'	-6.758978	4.394449
0.001160     	b'valley'	-6.758978	4.406719
0.001160     	b'senator'	-6.758978	4.418841
0.001160     	b'impassioned'	-6.758978	4.430817
0.001160     	b'mind'	-6.758978	4.442651
0.001160     	b'liberals'	-6.758978	4.454347
0.001148     	b'adopted'	-6.769907	4.465908
0.001148     	b'gone'	-6.769907	4.477337
0.001135     	b'silicon'	-6.780957	4.488636
0.001135     	b'speaking'	-6.780957	4.499810
0.001135     	b'students'	-6.780957	4.510860
0.001123     	b'intermittent'	-6.792130	4.521789
0.001123     	b'fasting'	-6.792130	4.532599
0.001123     	b'invite'	-6.792130	4.543295
0.001123     	b'invasion'	-6.792130	4.553877
0.001110     	b'learn'	-6.803430	4.564348
0.001097     	b'listen'	-6.814858	4.574711
0.001085     	b'feb'	-6.826419	4.584967
0.001085     	b'tear'	-6.826419	4.595120
0.001085     	b'statues'	-6.826419	4.605170
0.001072     	b'viral'	-6.838115	4.615121
0.001072     	b'least'	-6.838115	4.624973
0.001060     	b'isn'	-6.849950	4.634729
0.001047     	b'bennet'	-6.861926	4.644391
0.001047     	b'que'	-6.861926	4.653960
0.001047     	b'beautiful'	-6.861926	4.663439
0.001034     	b'colorado'	-6.874047	4.672829
0.001034     	b'human'	-6.874047	4.682131
0.001034     	b'full'	-6.874047	4.691348
0.001034     	b'int'	-6.874047	4.700480
0.001022     	b'such'	-6.886317	4.709530
0.001009     	b'body'	-6.898740	4.718499
0.001009     	b'machine'	-6.898740	4.727388
0.001009     	b'genocide'	-6.898740	4.736198
0.000996     	b'quote'	-6.911319	4.744932
0.000996     	b'pelosi'	-6.911319	4.753590
0.000996     	b'la'	-6.911319	4.762174
0.000984     	b'understanding'	-6.924058	4.770685
0.000984     	b'understand'	-6.924058	4.779123
0.000984     	b'translate'	-6.924058	4.787492
0.000984     	b'speaks'	-6.924058	4.795791
0.000984     	b'stand'	-6.924058	4.804021
0.000971     	b'cant'	-6.936961	4.812184
0.000971     	b'came'	-6.936961	4.820282
0.000971     	b'trick'	-6.936961	4.828314
0.000959     	b'memorize'	-6.950033	4.836282
0.000959     	b'began'	-6.950033	4.844187
0.000946     	b'believing'	-6.963278	4.852030
0.000933     	b'e'	-6.976701	4.859812
0.000921     	b'problem'	-6.990307	4.867534
0.000921     	b'knowledge'	-6.990307	4.875197
0.000908     	b'went'	-7.004100	4.882802
